train_id,station_code,date,day_of_week,month,scheduled_hour,zone,historical_avg_delay,actual_delay_min
15929,PRYJ,2024-02-06,1,2,15,NCR,15,13.5
12560,PRYJ,2024-03-02,5,3,9,NCR,15,25.1
12905,NDLS,2024-12-14,5,12,23,NR,10,7.8
16525,ERS,2024-01-28,6,1,14,SR,7,10.6
11041,SC,2024-03-18,0,3,10,SCR,10,17.1
12905,MTJ,2024-07-28,6,7,21,NCR,15,18.7
12952,KOTA,2024-10-18,4,10,21,WCR,11,18.8
12013,LDH,2024-03-14,3,3,11,NR,10,8.5
12622,JHS,2024-06-10,0,6,1,NCR,15,26.3
12841,KGP,2024-02-11,6,2,16,SER,16,24.2
12001,JHS,2024-09-06,4,9,10,NCR,15,19.7
15930,PRYJ,2024-06-09,6,6,0,NCR,15,25.9
16525,TVC,2024-11-20,2,11,14,SR,7,11.3
12002,JHS,2024-04-17,2,4,20,NCR,15,18.3
12860,NGP,2024-03-27,2,3,0,CR,12,14.4
16526,MDU,2024-02-15,3,2,10,SR,7,14.8
12721,AGC,2024-03-07,3,3,2,NCR,15,11.1
12842,BBS,2024-07-25,3,7,18,ECoR,14,30.9
15930,DBRG,2024-08-07,2,8,8,NFR,25,45.7
12621,JHS,2024-01-20,5,1,3,NCR,15,7.5
16526,ERS,2024-09-30,0,9,7,SR,7,16.8
12301,CNB,2024-01-08,0,1,21,NCR,15,20.4
12952,MTJ,2024-06-13,3,6,17,NCR,15,37.3
12003,LKO,2024-01-10,2,1,11,NR,10,8.0
15930,GHY,2024-12-12,3,12,12,NFR,25,30.0
12302,CNB,2024-04-25,3,4,19,NCR,15,31.4
12859,CSMT,2024-12-21,5,12,6,CR,12,11.0
12722,JHS,2024-02-22,3,2,18,NCR,15,24.6
12559,PRYJ,2024-07-15,0,7,0,NCR,15,19.5
12622,AGC,2024-02-03,5,2,4,NCR,15,13.6
12004,CNB,2024-01-24,2,1,22,NCR,15,18.6
12001,GWL,2024-09-23,0,9,9,NCR,15,25.8
12004,NDLS,2024-11-01,4,11,2,NR,10,19.0
12657,SBC,2024-12-17,1,12,4,SWR,6,13.1
15929,PRYJ,2024-03-09,5,3,15,NCR,15,18.3
12860,HWH,2024-07-02,1,7,13,ER,18,33.0
12013,ASR,2024-04-06,5,4,13,NR,10,10.2
12906,JP,2024-07-25,3,7,1,NWR,9,23.8
12952,ADI,2024-01-10,2,1,2,WR,8,7.4
12560,NDLS,2024-03-08,4,3,15,NR,10,16.3
12842,BBS,2024-04-18,3,4,18,ECoR,14,43.4
16526,MDU,2024-03-27,2,3,10,SR,7,3.2
12002,JHS,2024-03-04,0,3,20,NCR,15,17.1
12014,LDH,2024-01-20,5,1,18,NR,10,20.5
11041,SC,2024-07-11,3,7,10,SCR,10,22.9
16526,CBE,2024-09-30,0,9,12,SR,7,6.3
12860,NGP,2024-11-15,4,11,0,CR,12,35.7
12001,JHS,2024-12-04,2,12,10,NCR,15,24.2
12560,NDLS,2024-02-25,6,2,15,NR,10,10.8
12841,HWH,2024-12-19,3,12,14,ER,18,18.6
12657,SBC,2024-02-29,3,2,4,SWR,6,2.7
12952,RTM,2024-10-07,0,10,0,WR,8,13.8
16526,ERS,2024-05-09,3,5,7,SR,7,18.1
12621,NDLS,2024-12-21,5,12,22,NR,10,14.2
12906,AII,2024-12-17,1,12,2,NWR,9,11.3
12860,KGP,2024-12-04,2,12,15,SER,16,14.7
12721,JHS,2024-02-21,2,2,5,NCR,15,16.2
12622,MAS,2024-11-06,2,11,10,SR,7,9.1
15929,PNBE,2024-12-24,1,12,18,ECR,20,37.1
12002,NDLS,2024-02-23,4,2,1,NR,10,14.3
12302,PRYJ,2024-09-18,2,9,18,NCR,15,23.7
12559,CNB,2024-02-28,2,2,23,NCR,15,13.9
12721,NDLS,2024-02-24,5,2,23,NR,10,21.5
12841,KGP,2024-05-14,1,5,16,SER,16,22.5
12841,BZA,2024-09-24,1,9,1,SCR,10,11.9
16525,TVC,2024-07-28,6,7,14,SR,7,14.8
12842,BZA,2024-05-31,4,5,12,SCR,10,33.7
12621,AGC,2024-04-16,1,4,0,NCR,15,22.2
12842,MAS,2024-12-18,2,12,8,SR,7,23.9
12906,ADI,2024-01-02,1,1,6,WR,8,10.0
16526,CBE,2024-01-07,6,1,12,SR,7,9.1
12721,JHS,2024-10-20,6,10,5,NCR,15,20.1
12013,CDG,2024-12-08,6,12,11,NR,10,3.7
12721,NGP,2024-09-18,2,9,10,CR,12,12.5
12014,NDLS,2024-02-08,3,2,22,NR,10,16.1
12721,NGP,2024-05-11,5,5,10,CR,12,11.1
12302,PRYJ,2024-11-25,0,11,18,NCR,15,24.1
12841,VSKP,2024-05-31,4,5,22,ECoR,14,32.5
12842,KGP,2024-05-15,2,5,20,SER,16,15.4
12004,CNB,2024-03-30,5,3,22,NCR,15,15.0
16525,CBE,2024-01-21,6,1,9,SR,7,19.9
12842,BZA,2024-12-12,3,12,12,SCR,10,8.9
12622,JHS,2024-06-09,6,6,1,NCR,15,14.7
16525,MDU,2024-01-24,2,1,11,SR,7,16.4
12001,BPL,2024-01-05,4,1,13,WCR,11,28.7
11042,SC,2024-03-28,3,3,15,SCR,10,11.5
12014,NDLS,2024-06-17,0,6,22,NR,10,14.6
12906,NDLS,2024-11-14,3,11,22,NR,10,24.5
15930,GHY,2024-05-17,4,5,12,NFR,25,27.7
12559,NDLS,2024-06-24,0,6,18,NR,10,26.3
12906,RJT,2024-04-03,2,4,8,WR,8,18.7
12622,NDLS,2024-08-21,2,8,6,NR,10,25.6
15930,PRYJ,2024-05-19,6,5,0,NCR,15,24.8
12722,NGP,2024-09-01,6,9,13,CR,12,7.7
16525,MDU,2024-08-03,5,8,11,SR,7,9.7
12002,NDLS,2024-02-27,1,2,1,NR,10,5.5
12013,LDH,2024-03-08,4,3,11,NR,10,20.7
12951,ADI,2024-03-22,4,3,21,WR,8,7.9
12905,NDLS,2024-02-23,4,2,23,NR,10,7.7
12621,AGC,2024-10-18,4,10,0,NCR,15,21.6
12841,HWH,2024-12-13,4,12,14,ER,18,17.5
12906,ADI,2024-07-02,1,7,6,WR,8,19.7
12657,MAS,2024-11-09,5,11,22,SR,7,8.8
12952,KOTA,2024-03-07,3,3,21,WCR,11,21.5
12722,SC,2024-09-04,2,9,7,SCR,10,19.6
12002,BPL,2024-07-29,0,7,17,WCR,11,33.6
12906,ADI,2024-08-13,1,8,6,WR,8,21.5
15929,NDLS,2024-06-09,6,6,10,NR,10,17.9
12560,CNB,2024-01-07,6,1,10,NCR,15,25.8
12302,GAYA,2024-10-22,1,10,16,ECR,20,20.8
16526,MDU,2024-10-16,2,10,10,SR,7,12.4
12722,SC,2024-06-22,5,6,7,SCR,10,31.0
15930,PNBE,2024-09-22,6,9,21,ECR,20,16.0
12952,BRC,2024-02-18,6,2,3,WR,8,1.9
12014,ASR,2024-08-09,4,8,16,NR,10,35.1
12657,MAS,2024-06-26,2,6,22,SR,7,13.9
12001,BPL,2024-12-05,3,12,13,WCR,11,10.3
12905,MTJ,2024-10-12,5,10,21,NCR,15,11.3
12621,NDLS,2024-11-09,5,11,22,NR,10,11.2
12014,LDH,2024-03-21,3,3,18,NR,10,20.4
12003,NDLS,2024-09-15,6,9,6,NR,10,14.3
12301,HWH,2024-03-25,0,3,3,ER,18,23.6
12841,MAS,2024-02-08,3,2,4,SR,7,8.8
12560,BSB,2024-06-18,1,6,7,NER,22,34.5
12905,AII,2024-05-22,2,5,18,NWR,9,24.4
11042,BZA,2024-11-25,0,11,10,SCR,10,12.5
11042,SC,2024-07-12,4,7,15,SCR,10,14.3
12952,ADI,2024-08-23,4,8,2,WR,8,16.3
15929,DBRG,2024-08-15,3,8,8,NFR,25,60.9
12906,ADI,2024-09-12,3,9,6,WR,8,6.4
16525,CBE,2024-08-16,4,8,9,SR,7,30.4
12560,PRYJ,2024-11-30,5,11,9,NCR,15,27.5
12302,NDLS,2024-01-10,2,1,0,NR,10,13.3
12952,NDLS,2024-10-12,5,10,16,NR,10,10.5
12622,JHS,2024-10-08,1,10,1,NCR,15,25.9
12004,CNB,2024-11-05,1,11,22,NCR,15,15.3
16525,CBE,2024-11-12,1,11,9,SR,7,15.9
12622,JHS,2024-10-14,0,10,1,NCR,15,14.4
12905,RJT,2024-04-15,0,4,13,WR,8,11.5
12301,GAYA,2024-06-23,6,6,1,ECR,20,20.3
15930,DBRG,2024-07-05,4,7,8,NFR,25,45.2
12622,MAS,2024-08-20,1,8,10,SR,7,16.3
12621,NGP,2024-06-18,1,6,8,CR,12,30.3
11042,SC,2024-08-30,4,8,15,SCR,10,14.5
16526,CBE,2024-12-02,0,12,12,SR,7,5.8
11041,SC,2024-02-19,0,2,10,SCR,10,18.6
12622,NDLS,2024-12-03,1,12,6,NR,10,15.0
12013,LDH,2024-11-20,2,11,11,NR,10,13.3
12014,ASR,2024-05-29,2,5,16,NR,10,9.2
12559,NDLS,2024-02-24,5,2,18,NR,10,18.6
15930,PNBE,2024-01-24,2,1,21,ECR,20,33.5
12722,NGP,2024-07-28,6,7,13,CR,12,18.0
12302,HWH,2024-02-24,5,2,14,ER,18,14.3
15930,GHY,2024-03-02,5,3,12,NFR,25,32.6
12014,ASR,2024-07-20,5,7,16,NR,10,14.0
12559,PRYJ,2024-04-07,6,4,0,NCR,15,22.8
16525,SBC,2024-06-22,5,6,6,SWR,6,11.0
11041,BZA,2024-11-20,2,11,14,SCR,10,14.1
12013,NDLS,2024-12-10,1,12,7,NR,10,13.9
12860,R,2024-08-18,6,8,21,SECR,13,17.1
12906,RJT,2024-08-22,3,8,8,WR,8,18.2
12001,NDLS,2024-03-09,5,3,6,NR,10,0.7
12860,NGP,2024-09-12,3,9,0,CR,12,32.3
12952,BRC,2024-10-10,3,10,3,WR,8,19.3
12860,CSMT,2024-08-09,4,8,8,CR,12,30.0
12001,NDLS,2024-09-17,1,9,6,NR,10,10.4
12003,LKO,2024-03-31,6,3,11,NR,10,6.5
11041,BZA,2024-03-06,2,3,14,SCR,10,11.1
12002,AGC,2024-02-23,4,2,23,NCR,15,19.0
12559,PRYJ,2024-06-13,3,6,0,NCR,15,26.8
12002,NDLS,2024-09-15,6,9,1,NR,10,8.4
12302,NDLS,2024-11-07,3,11,0,NR,10,9.6
12013,NDLS,2024-12-20,4,12,7,NR,10,21.4
12302,CNB,2024-06-24,0,6,19,NCR,15,31.8
12905,JP,2024-05-30,3,5,20,NWR,9,9.2
15929,PNBE,2024-07-30,1,7,18,ECR,20,35.2
12621,JHS,2024-11-04,0,11,3,NCR,15,14.5
15930,PRYJ,2024-06-02,6,6,0,NCR,15,15.7
12842,VSKP,2024-12-25,2,12,15,ECoR,14,14.0
12859,KGP,2024-10-10,3,10,23,SER,16,21.4
12622,NGP,2024-11-19,1,11,20,CR,12,16.7
12842,VSKP,2024-05-28,1,5,15,ECoR,14,17.5
12906,ADI,2024-12-17,1,12,6,WR,8,5.5
12622,NGP,2024-12-29,6,12,20,CR,12,16.8
11042,SC,2024-11-28,3,11,15,SCR,10,12.0
12003,CNB,2024-10-04,4,10,10,NCR,15,17.3
12621,NGP,2024-12-21,5,12,8,CR,12,13.9
12906,RJT,2024-06-29,5,6,8,WR,8,16.1
12302,HWH,2024-10-14,0,10,14,ER,18,16.7
12622,AGC,2024-12-07,5,12,4,NCR,15,10.3
12302,CNB,2024-12-29,6,12,19,NCR,15,16.1
16526,TVC,2024-09-30,0,9,7,SR,7,22.0
12860,KGP,2024-05-26,6,5,15,SER,16,16.2
12951,ADI,2024-01-07,6,1,21,WR,8,15.6
12560,BSB,2024-09-24,1,9,7,NER,22,50.7
12906,MTJ,2024-01-28,6,1,23,NCR,15,15.4
11042,SC,2024-12-09,0,12,15,SCR,10,24.8
15929,PRYJ,2024-03-23,5,3,15,NCR,15,14.0
12952,MTJ,2024-05-26,6,5,17,NCR,15,21.9
12013,NDLS,2024-02-01,3,2,7,NR,10,18.0
12905,NDLS,2024-12-19,3,12,23,NR,10,11.4
12301,GAYA,2024-10-04,4,10,1,ECR,20,30.7
11041,CSMT,2024-01-17,2,1,23,CR,12,15.8
12001,NDLS,2024-11-11,0,11,6,NR,10,13.4
12002,AGC,2024-12-11,2,12,23,NCR,15,25.6
12860,HWH,2024-11-27,2,11,13,ER,18,12.3
12722,AGC,2024-10-14,0,10,21,NCR,15,16.1
12951,ADI,2024-12-22,6,12,21,WR,8,8.2
12559,NDLS,2024-05-27,0,5,18,NR,10,22.7
12722,NDLS,2024-07-14,6,7,22,NR,10,22.5
12906,MTJ,2024-07-17,2,7,23,NCR,15,18.9
12905,ADI,2024-12-16,0,12,15,WR,8,11.1
12722,NDLS,2024-06-09,6,6,22,NR,10,16.6
12952,ADI,2024-05-08,2,5,2,WR,8,9.7
12952,ST,2024-04-13,5,4,5,WR,8,1.2
12951,KOTA,2024-08-14,2,8,3,WCR,11,11.4
12906,RJT,2024-04-25,3,4,8,WR,8,20.6
12301,PRYJ,2024-11-27,2,11,22,NCR,15,19.2
12841,HWH,2024-07-07,6,7,14,ER,18,22.6
15929,NDLS,2024-11-04,0,11,10,NR,10,12.8
12905,ADI,2024-04-10,2,4,15,WR,8,13.1
15930,NDLS,2024-05-30,3,5,6,NR,10,2.5
12905,JP,2024-08-17,5,8,20,NWR,9,16.3
12906,ADI,2024-04-05,4,4,6,WR,8,20.8
12657,SBC,2024-03-29,4,3,4,SWR,6,3.2
12905,ADI,2024-01-21,6,1,15,WR,8,3.6
12951,ADI,2024-08-07,2,8,21,WR,8,14.3
11042,CSMT,2024-03-23,5,3,1,CR,12,9.0
12906,NDLS,2024-10-26,5,10,22,NR,10,8.8
12721,NGP,2024-08-26,0,8,10,CR,12,30.3
11042,PUNE,2024-12-29,6,12,22,CR,12,9.6
12842,BZA,2024-06-14,4,6,12,SCR,10,23.0
12951,ST,2024-11-01,4,11,19,WR,8,46.8
16526,TVC,2024-11-11,0,11,7,SR,7,20.4
12860,CSMT,2024-12-04,2,12,8,CR,12,21.9
12301,PRYJ,2024-10-08,1,10,22,NCR,15,20.2
12621,JHS,2024-07-02,1,7,3,NCR,15,23.9
12657,MAS,2024-09-26,3,9,22,SR,7,10.3
12841,BBS,2024-04-22,0,4,19,ECoR,14,30.5
12952,ADI,2024-09-15,6,9,2,WR,8,3.2
12658,SBC,2024-03-22,4,3,6,SWR,6,5.8
16526,ERS,2024-02-17,5,2,7,SR,7,14.4
12301,GAYA,2024-06-27,3,6,1,ECR,20,24.8
12906,NDLS,2024-06-18,1,6,22,NR,10,23.2
12842,HWH,2024-06-18,1,6,22,ER,18,29.6
12301,HWH,2024-11-12,1,11,3,ER,18,23.8
12906,JP,2024-09-28,5,9,1,NWR,9,7.9
12905,MTJ,2024-11-28,3,11,21,NCR,15,15.9
12302,NDLS,2024-01-05,4,1,0,NR,10,17.6
12905,AII,2024-05-03,4,5,18,NWR,9,21.7
15929,DBRG,2024-11-24,6,11,8,NFR,25,28.7
12014,LDH,2024-01-21,6,1,18,NR,10,22.5
11041,SC,2024-12-15,6,12,10,SCR,10,8.3
12302,GAYA,2024-02-28,2,2,16,ECR,20,29.5
15929,PNBE,2024-07-16,1,7,18,ECR,20,34.4
15930,DBRG,2024-01-13,5,1,8,NFR,25,35.6
12951,NDLS,2024-09-21,5,9,8,NR,10,15.7
12004,CNB,2024-09-17,1,9,22,NCR,15,13.6
12905,AII,2024-08-16,4,8,18,NWR,9,21.7
12722,SC,2024-11-29,4,11,7,SCR,10,33.2
12952,KOTA,2024-04-08,0,4,21,WCR,11,15.4
12905,ADI,2024-02-19,0,2,15,WR,8,9.7
12860,KGP,2024-03-26,1,3,15,SER,16,22.6
12722,NGP,2024-09-30,0,9,13,CR,12,21.7
12002,BPL,2024-01-04,3,1,17,WCR,11,18.2
12622,AGC,2024-11-18,0,11,4,NCR,15,12.9
12952,KOTA,2024-04-19,4,4,21,WCR,11,15.6
12621,BZA,2024-02-23,4,2,15,SCR,10,8.7
12952,BRC,2024-04-15,0,4,3,WR,8,8.2
12951,BRC,2024-08-10,5,8,20,WR,8,10.1
16525,SBC,2024-11-27,2,11,6,SWR,6,9.2
12905,RJT,2024-12-17,1,12,13,WR,8,9.1
12013,LDH,2024-03-19,1,3,11,NR,10,17.7
12621,JHS,2024-01-20,5,1,3,NCR,15,14.9
15930,PNBE,2024-02-14,2,2,21,ECR,20,28.4
12842,BZA,2024-05-08,2,5,12,SCR,10,14.0
12842,BBS,2024-10-12,5,10,18,ECoR,14,35.7
12559,PRYJ,2024-05-12,6,5,0,NCR,15,14.9
12951,BCT,2024-07-27,5,7,17,WR,8,16.3
12002,GWL,2024-08-09,4,8,21,NCR,15,25.4
12622,MAS,2024-06-10,0,6,10,SR,7,33.7
12301,HWH,2024-09-30,0,9,3,ER,18,16.7
12722,JHS,2024-01-04,3,1,18,NCR,15,21.4
12722,AGC,2024-10-26,5,10,21,NCR,15,8.1
12842,BZA,2024-01-24,2,1,12,SCR,10,13.3
12002,GWL,2024-09-14,5,9,21,NCR,15,26.8
15930,PNBE,2024-02-24,5,2,21,ECR,20,22.8
12560,CNB,2024-11-06,2,11,10,NCR,15,22.3
11042,MAS,2024-02-14,2,2,7,SR,7,21.3
12842,KGP,2024-07-14,6,7,20,SER,16,25.9
11041,BZA,2024-07-21,6,7,14,SCR,10,19.3
12722,NGP,2024-03-21,3,3,13,CR,12,11.7
15930,PRYJ,2024-09-30,0,9,0,NCR,15,26.1
12906,MTJ,2024-10-06,6,10,23,NCR,15,29.0
12951,BRC,2024-05-31,4,5,20,WR,8,13.4
12721,SC,2024-12-12,3,12,16,SCR,10,11.7
12013,LDH,2024-11-27,2,11,11,NR,10,6.3
12722,NDLS,2024-10-10,3,10,22,NR,10,19.3
12014,ASR,2024-10-11,4,10,16,NR,10,14.2
12722,NDLS,2024-10-20,6,10,22,NR,10,9.5
12905,JP,2024-11-01,4,11,20,NWR,9,7.2
16525,ERS,2024-02-13,1,2,14,SR,7,11.5
12842,KGP,2024-06-05,2,6,20,SER,16,30.6
12302,CNB,2024-06-25,1,6,19,NCR,15,38.3
15929,PNBE,2024-04-18,3,4,18,ECR,20,27.3
12952,ADI,2024-09-19,3,9,2,WR,8,7.3
12013,ASR,2024-03-13,2,3,13,NR,10,13.5
12622,JHS,2024-05-09,3,5,1,NCR,15,18.2
12621,NGP,2024-04-09,1,4,8,CR,12,30.6
12860,NGP,2024-10-17,3,10,0,CR,12,30.4
12906,AII,2024-01-28,6,1,2,NWR,9,13.0
12621,NDLS,2024-10-08,1,10,22,NR,10,9.3
12301,HWH,2024-08-24,5,8,3,ER,18,34.1
12905,RJT,2024-12-09,0,12,13,WR,8,9.7
12001,GWL,2024-02-04,6,2,9,NCR,15,20.4
12905,JP,2024-10-24,3,10,20,NWR,9,13.1
12721,AGC,2024-09-06,4,9,2,NCR,15,20.0
12842,HWH,2024-12-09,0,12,22,ER,18,24.1
15930,PRYJ,2024-12-01,6,12,0,NCR,15,14.0
12722,NDLS,2024-02-05,0,2,22,NR,10,17.8
12905,JP,2024-04-09,1,4,20,NWR,9,16.5
12559,BSB,2024-11-11,0,11,2,NER,22,24.0
12842,VSKP,2024-12-03,1,12,15,ECoR,14,15.7
16525,MDU,2024-10-16,2,10,11,SR,7,19.5
12658,SBC,2024-10-17,3,10,6,SWR,6,6.2
12906,ADI,2024-08-07,2,8,6,WR,8,24.3
15929,NDLS,2024-03-27,2,3,10,NR,10,15.8
12658,SBC,2024-04-23,1,4,6,SWR,6,10.7
12841,MAS,2024-12-30,0,12,4,SR,7,5.8
11041,SC,2024-07-03,2,7,10,SCR,10,19.9
11042,BZA,2024-03-09,5,3,10,SCR,10,9.4
12002,NDLS,2024-09-02,0,9,1,NR,10,20.8
12003,CNB,2024-08-24,5,8,10,NCR,15,21.4
12841,BBS,2024-09-06,4,9,19,ECoR,14,45.2
12721,SC,2024-10-09,2,10,16,SCR,10,32.5
12906,AII,2024-02-11,6,2,2,NWR,9,5.7
12003,NDLS,2024-05-23,3,5,6,NR,10,28.2
12905,AII,2024-10-02,2,10,18,NWR,9,29.7
12841,MAS,2024-04-10,2,4,4,SR,7,11.6
12951,ST,2024-02-09,4,2,19,WR,8,23.9
12001,AGC,2024-02-08,3,2,8,NCR,15,32.1
15930,GHY,2024-11-19,1,11,12,NFR,25,32.1
12302,HWH,2024-01-16,1,1,14,ER,18,21.4
12721,JHS,2024-10-29,1,10,5,NCR,15,13.9
12559,NDLS,2024-04-18,3,4,18,NR,10,26.6
12860,HWH,2024-10-05,5,10,13,ER,18,13.4
12951,BCT,2024-10-03,3,10,17,WR,8,11.3
12905,ADI,2024-07-06,5,7,15,WR,8,20.1
12952,BRC,2024-07-19,4,7,3,WR,8,13.2
12621,BZA,2024-05-28,1,5,15,SCR,10,16.4
12014,NDLS,2024-03-09,5,3,22,NR,10,5.3
16525,TVC,2024-07-22,0,7,14,SR,7,16.1
12905,AII,2024-07-05,4,7,18,NWR,9,21.1
12860,HWH,2024-11-10,6,11,13,ER,18,15.0
12014,ASR,2024-12-16,0,12,16,NR,10,11.9
12859,HWH,2024-08-16,4,8,1,ER,18,31.8
12002,AGC,2024-03-22,4,3,23,NCR,15,22.9
12657,MAS,2024-12-03,1,12,22,SR,7,13.8
12721,NGP,2024-03-15,4,3,10,CR,12,12.0
12951,ADI,2024-07-02,1,7,21,WR,8,13.8
12842,BZA,2024-01-21,6,1,12,SCR,10,19.6
12841,BBS,2024-02-02,4,2,19,ECoR,14,29.7
12003,NDLS,2024-05-15,2,5,6,NR,10,9.5
12001,BPL,2024-04-15,0,4,13,WCR,11,13.8
11041,SC,2024-09-22,6,9,10,SCR,10,16.0
12003,CNB,2024-08-28,2,8,10,NCR,15,20.9
12951,BRC,2024-08-20,1,8,20,WR,8,17.2
12841,MAS,2024-11-28,3,11,4,SR,7,5.4
12003,LKO,2024-06-14,4,6,11,NR,10,29.4
12722,SC,2024-11-20,2,11,7,SCR,10,24.4
12906,MTJ,2024-05-20,0,5,23,NCR,15,16.3
12302,NDLS,2024-10-05,5,10,0,NR,10,5.8
15929,DBRG,2024-10-18,4,10,8,NFR,25,36.6
11041,PUNE,2024-07-06,5,7,3,CR,12,16.7
12951,MTJ,2024-10-27,6,10,7,NCR,15,18.8
12560,CNB,2024-09-21,5,9,10,NCR,15,6.5
12013,CDG,2024-05-08,2,5,11,NR,10,20.1
12004,LKO,2024-09-21,5,9,21,NR,10,12.9
12951,BRC,2024-07-26,4,7,20,WR,8,18.3
12951,BRC,2024-09-06,4,9,20,WR,8,15.9
15929,GHY,2024-09-03,1,9,3,NFR,25,24.1
12622,NDLS,2024-03-12,1,3,6,NR,10,11.0
15930,PNBE,2024-08-13,1,8,21,ECR,20,34.8
12001,AGC,2024-11-25,0,11,8,NCR,15,28.3
12860,KGP,2024-05-23,3,5,15,SER,16,17.5
12860,KGP,2024-07-04,3,7,15,SER,16,27.5
12951,ST,2024-11-04,0,11,19,WR,8,16.5
12841,BZA,2024-04-27,5,4,1,SCR,10,3.3
12859,HWH,2024-07-31,2,7,1,ER,18,28.0
12004,NDLS,2024-09-03,1,9,2,NR,10,2.7
12002,GWL,2024-12-11,2,12,21,NCR,15,13.5
12560,CNB,2024-03-23,5,3,10,NCR,15,14.6
11042,BZA,2024-11-27,2,11,10,SCR,10,14.3
12951,KOTA,2024-01-23,1,1,3,WCR,11,13.8
16525,CBE,2024-03-06,2,3,9,SR,7,31.4
12559,CNB,2024-11-18,0,11,23,NCR,15,14.5
12004,CNB,2024-09-19,3,9,22,NCR,15,24.0
12842,VSKP,2024-01-29,0,1,15,ECoR,14,15.5
12001,AGC,2024-03-26,1,3,8,NCR,15,23.8
12905,AII,2024-07-26,4,7,18,NWR,9,26.5
12013,CDG,2024-11-02,5,11,11,NR,10,15.3
12952,BRC,2024-12-04,2,12,3,WR,8,9.7
12952,BCT,2024-05-25,5,5,7,WR,8,19.1
12622,AGC,2024-11-06,2,11,4,NCR,15,12.5
11041,BZA,2024-08-29,3,8,14,SCR,10,21.0
12002,GWL,2024-07-29,0,7,21,NCR,15,24.5
12001,AGC,2024-11-03,6,11,8,NCR,15,28.0
12842,BBS,2024-04-03,2,4,18,ECoR,14,27.7
12952,ST,2024-11-15,4,11,5,WR,8,18.0
12951,RTM,2024-12-17,1,12,0,WR,8,11.1
12302,HWH,2024-06-24,0,6,14,ER,18,30.3
12951,MTJ,2024-02-05,0,2,7,NCR,15,22.5
12905,JP,2024-04-27,5,4,20,NWR,9,8.0
12905,NDLS,2024-01-09,1,1,23,NR,10,11.8
12559,NDLS,2024-04-13,5,4,18,NR,10,8.5
12014,CDG,2024-12-16,0,12,18,NR,10,19.7
12951,ADI,2024-08-02,4,8,21,WR,8,21.7
12622,AGC,2024-03-31,6,3,4,NCR,15,4.7
16526,SBC,2024-08-31,5,8,15,SWR,6,19.3
11042,MAS,2024-09-29,6,9,7,SR,7,16.0
12841,KGP,2024-09-14,5,9,16,SER,16,14.2
12658,MAS,2024-12-03,1,12,12,SR,7,5.8
12559,PRYJ,2024-03-07,3,3,0,NCR,15,18.5
12952,BCT,2024-01-01,0,1,7,WR,8,22.4
12622,MAS,2024-12-13,4,12,10,SR,7,5.5
11041,MAS,2024-07-08,0,7,18,SR,7,35.2
12906,MTJ,2024-01-23,1,1,23,NCR,15,16.8
15930,DBRG,2024-09-03,1,9,8,NFR,25,31.5
12001,AGC,2024-07-14,6,7,8,NCR,15,24.8
12905,RJT,2024-12-22,6,12,13,WR,8,11.2
12906,MTJ,2024-10-21,0,10,23,NCR,15,17.9
12905,NDLS,2024-09-01,6,9,23,NR,10,18.0
12001,NDLS,2024-04-29,0,4,6,NR,10,12.3
12001,NDLS,2024-11-02,5,11,6,NR,10,5.4
12905,NDLS,2024-10-05,5,10,23,NR,10,7.0
12658,MAS,2024-12-29,6,12,12,SR,7,12.8
12559,NDLS,2024-01-04,3,1,18,NR,10,30.1
12841,KGP,2024-01-04,3,1,16,SER,16,23.1
12301,CNB,2024-07-11,3,7,21,NCR,15,27.7
12906,MTJ,2024-06-10,0,6,23,NCR,15,23.1
12622,JHS,2024-07-28,6,7,1,NCR,15,15.4
12842,BBS,2024-11-29,4,11,18,ECoR,14,27.6
16526,MDU,2024-10-26,5,10,10,SR,7,23.4
12002,NDLS,2024-08-04,6,8,1,NR,10,21.3
12004,CNB,2024-10-16,2,10,22,NCR,15,17.1
12658,SBC,2024-12-14,5,12,6,SWR,6,16.1
15929,CNB,2024-07-22,0,7,14,NCR,15,21.7
15930,PNBE,2024-10-12,5,10,21,ECR,20,13.1
11042,BZA,2024-09-04,2,9,10,SCR,10,20.6
12001,JHS,2024-09-04,2,9,10,NCR,15,18.6
12842,MAS,2024-05-09,3,5,8,SR,7,19.2
16526,MDU,2024-12-27,4,12,10,SR,7,12.6
12621,NDLS,2024-07-22,0,7,22,NR,10,19.1
12905,RJT,2024-12-03,1,12,13,WR,8,3.2
12951,MTJ,2024-03-01,4,3,7,NCR,15,27.1
15930,NDLS,2024-12-24,1,12,6,NR,10,7.4
12842,KGP,2024-03-23,5,3,20,SER,16,16.5
12841,MAS,2024-06-22,5,6,4,SR,7,27.2
12621,BZA,2024-10-08,1,10,15,SCR,10,16.7
12722,JHS,2024-01-27,5,1,18,NCR,15,16.1
12003,NDLS,2024-03-23,5,3,6,NR,10,26.4
12906,MTJ,2024-02-16,4,2,23,NCR,15,25.0
12002,AGC,2024-03-15,4,3,23,NCR,15,13.4
12721,NGP,2024-02-15,3,2,10,CR,12,31.5
12302,PRYJ,2024-02-02,4,2,18,NCR,15,29.7
15929,CNB,2024-11-07,3,11,14,NCR,15,20.5
12951,KOTA,2024-01-20,5,1,3,WCR,11,13.2
12013,NDLS,2024-07-24,2,7,7,NR,10,28.9
